SYS_ID_TR_MERCHANT_REGISTRATION,UPDATED,NAME_R_USER,REMARK,NAME_R_TYPE
88b1ff9c-8355-4ec5-b71d-f57bb564519b,34:19.2,Fajar Wibowo,Pengajuan u/PRAKTEK UMUM DOKTER I NENGAH SUWENA,Submit
a6ca3334-c73d-454f-b820-62fa14fc9c00,42:30.5,Fajar Wibowo,"to ss: pv 3 hari - 6 jun, 13 jun, 15 jun tidak diangkat (085768158146)",Return
68b7ec42-7dc6-4d28-82d7-909436d14bf8,45:25.2,Fajar Wibowo,"to ss: pv 3 hari - 6 jun, 13 jun, 15 jun tidak diangkat (08113587999)",Return
1cd571fa-d349-4cc7-8f06-0068be575e86,47:43.5,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 8021",Submit Registration
1cd571fa-d349-4cc7-8f06-0068be575e86,51:02.1,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 8021",Submit
2a4ac33f-3577-4923-81bf-82d8cb5caccb,01:33.2,Fajar Wibowo,"to ss: pv 3 hari - 6 jun, 13 jun, 16 jun tidak diangkat (082324921188)",Return
7cb7d563-2c74-4dcd-91aa-f0e62e4f6922,06:09.6,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+1, MCC 7631",Submit Registration
7cb7d563-2c74-4dcd-91aa-f0e62e4f6922,07:37.0,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+1, MCC 7631",Submit
c7786d1a-13ae-4f3d-a41e-18a83b272042,13:28.2,Fajar Wibowo,"to ss: pv 3 hari - 6 jun, 13 jun, 16 jun tidak diangkat (0881026939003)",Return
d6355336-0f25-40ff-be70-769c07f00756,23:10.4,Fajar Wibowo,"to ss: pv 3 hari - 6 jun, 13 jun, 16 jun tidak diangkat (082134868584)",Return
999cd767-7fb3-4c53-bb0a-22fd7bac5188,25:00.8,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REGULER, MDR STD, SETTLE H+0, MCC 5462",Submit Registration
999cd767-7fb3-4c53-bb0a-22fd7bac5188,30:33.0,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REGULER, MDR STD, SETTLE H+0, MCC 5462",Submit
fbe2b6a9-a902-44a1-bd9a-b08f82bc34cd,38:43.3,Fajar Wibowo,"to ss: pv 3 hari - 6 jun, 13 jun, 16 jun tidak diangkat (08156659932)",Return
1d8a614e-f672-459b-88e1-d63b6c46b4f9,24:30.4,Tectona Galih Pundhung Radiktya,"TO SS: MHN konfirm NO REK BNI, NPWP PADA MA, ALAMAT PaDa CHECKLIST",Return
930eda44-8082-4dd6-8011-d02f85edc80a,26:36.7,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT 081287878728,Return
a4a45934-a0d4-4d9f-92fb-41e978959845,29:31.8,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (081381749595),Return
977204e2-c461-4e77-beff-e85332a8dc8c,30:41.6,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (087782606162),Return
06c74e20-e12c-4753-bc73-0c0968d06a8c,31:54.9,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (081292317273),Return
fd452ad6-d660-4075-be38-1a2a494d50d1,32:48.6,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (087781302486),Return
89aa0d2d-92a0-4338-8357-8ecfbbfec6cf,33:48.8,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (082112182388),Return
c40dd318-a311-4f35-af4a-0ad7834b7f47,34:45.2,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (0818844011),Return
c61b75a6-cc53-4a5f-939a-a1aac3f9b512,35:54.1,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (0818844011),Return
33a85652-f992-4d6a-be37-d16977dab7cc,36:49.0,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (087780408899),Return
8b833948-9e29-469f-b32e-b41d8f19579f,38:14.5,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (081575888801),Return
69c68780-f8c4-4f87-b0d1-8a800ea5b9dd,39:57.9,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (085880801000),Return
0f6ccd25-e797-40f5-904f-22efef91d9c5,40:53.1,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (081617778834),
0f6ccd25-e797-40f5-904f-22efef91d9c5,41:09.5,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (081617778834),Return
44ea7023-f7aa-461f-8cdf-a7a432e6472a,41:36.2,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (081617778834),Return
d5612016-d71e-406c-b212-42ca6a8a6d00,44:37.2,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (085331461270),Return
4f471936-c778-4eba-af13-c49b303d75ea,46:28.2,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (081319382553),Return
90604c20-088c-4bf9-a40b-36c14ac633d4,47:46.3,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (089688322116),Return
17cda0b7-ac8d-4bec-8bcd-008f1334b7a7,48:55.6,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (081296603202),Return
ca1db177-3dee-43f9-87fb-d62683a363e4,50:05.0,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (082327781008),Return
bfd85930-f58e-48e1-8cdd-2a17d48b510c,50:56.6,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (085711304945),Return
e9f67cb1-3066-4475-989d-be14434600ba,51:50.2,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (085645151233),Return
a87819d8-a240-488c-baa4-e98fd3a1ba4b,53:00.2,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat (081294556475),Return
febde396-dae5-4b71-9360-56724e83c8c7,54:02.0,Tectona Galih Pundhung Radiktya,TO SS: PV 3 HARI TIDAK DIANGKAT (08175773186),Return
ee0c49dc-ed93-4ed9-8653-e456e9127f09,55:09.8,Tectona Galih Pundhung Radiktya,to ss: pv 3 hari tidak diangkat 087830690932,Return
49ea1bfb-fb61-40f7-8e2c-81ae82e852d4,08:56.1,Moch. Randy Juliansyah,"to: ss, pv pada tanggal 14,15, 16 juni 2023 tidak dijawab oleh calon merchant",Return
3e0810d2-c4ab-4f21-9287-bba9e5aea722,09:37.0,Moch. Randy Juliansyah,"to: ss, pv pada tanggal 14,15, 16 juni 2023 tidak dijawab oleh calon merchant",Return
5cafb005-ec64-4ebe-a0e8-62bc2dabc1ac,10:09.9,Fajar Wibowo,"to ss: pv 3 hari - 9 jun, 13 jun, 16 jun tidak diangkat (087848604456)",Return
0bc90b47-9823-4816-9868-5ff02e007932,14:50.2,Moch. Randy Juliansyah,"to: ss, pv tanggal 14 juni 2023 minta dihubungi siang tapi tidak ditempat, 15 juni 2023 nomor tidak aktif/panggilan dialihkan & tidak tersambung, 16 juni 2023 dijawab lalu di tutup dan tidak bisa dihubungi kembali",Return
12332e41-a1f8-4cf1-9d11-efea348ae637,32:38.5,Fajar Wibowo,"to ss: pv 3 hari - 9 jun, 13 jun, 16 jun tidak diangkat (08785385204)",Return
23745dd6-8864-4903-ae2c-580d6fe53b25,44:56.3,Fajar Wibowo,"to ss: pv 3 hari - 9 jun, 14 jun, 16 jun tidak diangkat (081288765015)",Return
93480479-4ffc-473c-9b2c-f8ece5bd3399,34:48.3,Fajar Wibowo,"to ss: pv 3 hari - 9 jun, 13 jun, 16 jun tidak diangkat (081802166669)",Return
ea83d2d7-4906-4fb5-a097-63c5d049c97d,50:15.8,Fajar Wibowo,"to ss: pv 3 hari - 9 jun, 14 jun, 16 jun tidak diangkat (087785697512)",Return
b2efbcb7-4ff5-499a-8111-0ee0f742c85b,34:58.6,Sherliana Ujiharyanto,"PV OK, Info Owner HANYA MENGGUNAKAN REK BRI SAJA, MDR STD, SETTLE D+0, MCC 5719 LAMPU HIAS, Incident Clear",Submit
b235803f-e0e9-49d6-b93e-dec3663ac6a3,05:30.4,Sherliana Ujiharyanto,TO DE : PLS CEK NO NPWP,Return
ca358437-759a-49d6-bbb9-b83433f023ec,28:36.2,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA BNI BRI, REK AN OWNER, MDR STD, SETT DAY D+1, MCC 4812 TOKO HANDPHONE",Submit
ee00664d-91ad-44a4-a785-27bacec3d1f1,51:17.2,Fajar Wibowo,Pengajuan u/CARI DAGING,Submit Registration
ee00664d-91ad-44a4-a785-27bacec3d1f1,54:21.2,Fajar Wibowo,Pengajuan u/CARI DAGING,Submit
91fb71c3-c0fd-4f55-8906-60a5cc6cba17,13:02.3,Fajar Wibowo,"Return to SS , dok SKU, sales draft BCA tidak ada ",Return
6111fc4f-6dfc-47ad-bfb9-c3fc2b9b8756,30:34.4,Fajar Wibowo,Pengajuan u/WATCH SQUARE PREMIUM,Submit Registration
6111fc4f-6dfc-47ad-bfb9-c3fc2b9b8756,32:11.7,Fajar Wibowo,PENGAJUAN U/WATCH SQUARE PREMIUM,Submit
41211f7b-b438-417c-89e2-9951710e359b,49:54.1,Fajar Wibowo,Pengajuan u/PUSAT BEKAM CONDET,Submit Registration
41211f7b-b438-417c-89e2-9951710e359b,52:26.3,Fajar Wibowo,PENGAJUAN U/PUSAT BEKAM CONDET,Submit
bcd663b1-5853-40d3-9052-7772600b26c5,50:09.2,Fajar Wibowo,PENGAJUAN U/K-ONE,Submit
b24b673e-b09e-4c57-bf74-0f541bafbcd7,49:39.5,Muhaiminah MTI,PV to Owner,Submit
d7bc020c-6b5b-4264-9484-1bd14b128993,51:02.0,Muhaiminah MTI,pv ok,Submit Registration
d7bc020c-6b5b-4264-9484-1bd14b128993,51:24.8,Muhaiminah MTI,PV to OWNER,Submit
6a4be429-5aca-458f-a108-183835b17065,52:27.2,Muhaiminah MTI,pv ok,Submit Registration
6a4be429-5aca-458f-a108-183835b17065,52:43.8,Muhaiminah MTI,PV to OWNER,Submit
8ce9c768-2dca-47f0-8a83-73de737d4b4b,53:55.9,Muhaiminah MTI,pv ok,Submit Registration
8ce9c768-2dca-47f0-8a83-73de737d4b4b,54:25.9,Muhaiminah MTI,PV to Owner,Submit
308a2bcc-66ef-4d60-a803-34363795b222,56:05.4,Muhaiminah MTI,PV to Owner,Submit
4c2779a2-6877-44f8-88e3-022cbf88cc0d,57:26.6,Muhaiminah MTI,pv ok,Submit Registration
4c2779a2-6877-44f8-88e3-022cbf88cc0d,57:55.0,Muhaiminah MTI,PV to Owner,Submit
9bde48d7-566b-4d2d-99f9-9a003041bead,,,Fitur Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5422; ok,
e3549cbc-da8c-40db-a0fa-e45c60cf409a,,,"REQ EDC HIMBARA WAROENG TJANDI SINGAMPON, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5812; ok",
5b390331-a82a-4907-855c-5ba1042fda72,,,Pengajuan u/VATOS SOCIETY;,
62d7b59f-8ad5-402a-a25e-93283aae392b,,,"PV OK, Akuisisi baru EDC Himbara Mandiri, BRI; Rek an Owner,MDR std, Settle D+0, MCC 5422 Frozen Food; ok",
1fe7a08c-f9d8-4d59-93fa-d385d5510a8b,,,"REQ EDC HIMBARA YUBI COLLECTION, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5621; ok",
91256ab6-9adc-4b4e-a462-71a96a76e663,,,Pengajuan u/APOTEK LIDO ;,
ef27e3d7-f78f-438a-93e8-56e1a2515bac,,,"Req 1 EDC Himbara; Fitur reguler, MDR std, Settle H+0, MCC 5722; ok",
45dba31a-1d86-4a12-a263-5366a664289e,,,"PV OK, REVIEW KEMBALI FOTO OTS MERCHANT, AKUISISI BARU EDC HIMBARA MANDIRI, BRI, BNI, REK AN OWNER, MDR STD, SETTLE D+0, MCC 5812 RESTAURANT; ok",
b749f6fa-0184-46a9-9fd5-18556990d4fd,,,"PV OK, Akuisisi baru EDC Himbara Mandiri, BRI; Rek an Owner,MDR std, Settle D+0, MCC 7298 SPA; ok",
49d8725a-7d14-4c5c-8a7e-4fde3549b654,,,"REQ EDC HIMBARA ZAM ZAM, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5945; ok",
da79d843-80ec-4b78-b53c-d9ba77d7078a,,,To Analis: Screen pv blank,Return
b175c668-7f82-48e4-876c-d39812d9c05b,,,"Req 1 EDC Himbara; Fitur reguler, MDR std, Settle H+0, MCC 5451; ok",
1406889d-9b36-40ca-a44a-80fb5767e532,,,"PV OK, Req 2 EDC Himbara Mandiri, BRI, Rek an Owner, MDR std, Settle D+0, MCC 5511 Jual Beli Mobil; ok",
54d34b4b-a444-49ca-a822-6b793b3eef4b,,,"REQ 1 EDC HIMBARA; FITUR REGULER, MDR STD, SETTLE H+0, MCC 5993; ok",
e21480fd-b6c1-4d67-ac43-7f13045ca611,,,"REQ EDC HIMBARA LUMI DENTAL CARE, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 8021; ok",
b00beadb-0971-45f2-976f-d7bc3a1ac290,,,Pengajuan u/GOTOSOVIE,
04debe61-9648-4439-94d1-1b065ce8867e,,,"REQ EDC HIMBARA APPLE CARWASH CITRA RAYA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 7542; ok",
3a9058a4-0d7c-4388-8263-2faf06e41487,,,"REQ EDC HIMBARA APOTEK INDONESIA SEHAT, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5912; ok",
a5ee164f-52fc-4e99-8a2b-28c840a5d7e6,,,"PV OK, Req 1 EDC HIMBARA, Mandiri, BRI, REK an Owner, MDR std, Settle D+0, MCC 7542 CUCI MOBIL; ok",
9c205966-ef4a-46cd-a807-092b848019aa,,,"PV OK, Req 1 EDC HIMBARA MANDIRI, BNI, BRI , Rek an Owner, MDR STD, Settle D+0, MCC 5949 PENGRAJIN SONGKET; ok",
a015fb51-c2b0-46cc-b172-b133780a826c,07:46.2,Fajar Wibowo,Pengajuan u/NAK BALI SEMINYAK,Submit Registration
a015fb51-c2b0-46cc-b172-b133780a826c,09:37.0,Fajar Wibowo,Pengajuan u/NAK BALI SEMINYAK,Submit
853a36d4-9f05-435a-a76a-c6e6dd3d138f,,,to analyst: pls cek incendent,Return
8a12ff57-9686-4a3f-868d-aa871d10ac51,21:44.0,Fajar Wibowo,Pengajuan u/WARUNG SEGARA MAS,Submit Registration
8a12ff57-9686-4a3f-868d-aa871d10ac51,23:38.8,Fajar Wibowo,PENGAJUAN U/WARUNG SEGARA MAS,Submit
512bcadf-90b3-4381-9950-ebae8d8661e7,24:34.5,Moch. Randy Juliansyah,"REQ EDC HIMBARA RIDHO JAYA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5499",Submit Registration
512bcadf-90b3-4381-9950-ebae8d8661e7,26:16.8,Moch. Randy Juliansyah,"REQ EDC HIMBARA RIDHO JAYA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5499",Submit
91a78d0a-f599-406b-9327-9086dc579adb,,,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5462; ok",
3e09d87a-721f-403e-a5d8-2c07f6de0cc6,,,TO DE : rev nama rekening bni sesuaikan dgn butab,Return
8ff0e25a-c43a-4d74-adbc-a73e22e1792e,,,to de : rev nama rekening sesuaikan dgn butab,Return
05b39629-fd8b-4a38-8a0b-1054af816c6b,52:50.4,Fajar Wibowo,Pengajuan u/HI MOBILE,Submit Registration
05b39629-fd8b-4a38-8a0b-1054af816c6b,53:59.5,Fajar Wibowo,Pengajuan u/HI MOBILE,
05b39629-fd8b-4a38-8a0b-1054af816c6b,54:22.0,Fajar Wibowo,Pengajuan u/HI MOBILE,Submit
0b3f1e95-cc52-4cd2-b94d-283087850cd2,19:15.4,Fajar Wibowo,"return to DE, alamat sesuaikan dengan FM",Return
2c86d45b-1dd7-4fb5-97fe-73fb33a93aa1,26:53.8,Moch. Randy Juliansyah,"to: ss, pv tidak dapat dilakukan, nomor sibuk 12, 13, 16 juni 2023",Return
0438f67e-2112-4880-ad1c-274089571f82,41:12.7,Fajar Wibowo,Pengajuan u/ROTI ENDOLITA,Submit Registration
0438f67e-2112-4880-ad1c-274089571f82,43:38.4,Fajar Wibowo,Pengajuan u/ROTI ENDOLITA,Submit
90fae175-4ad3-4313-bfd0-875dcef541e9,16:07.6,Moch. Randy Juliansyah,"REQ EDC HIMBARA SNAP STUDIO, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 7221",Submit Registration
90fae175-4ad3-4313-bfd0-875dcef541e9,19:39.8,Moch. Randy Juliansyah,"REQ EDC HIMBARA SNAP STUDIO, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 7221",Submit
01c1691d-4a6e-40cc-94f4-f044569e573f,23:53.6,Fajar Wibowo,Pengajuan u/BIRU RAYA FURNITURE,Submit Registration
01c1691d-4a6e-40cc-94f4-f044569e573f,26:34.2,Fajar Wibowo,PENGAJUAN U/BIRU RAYA FURNITURE,Submit
8bf17ac6-01f7-4c2a-b604-7b66f34744d6,45:47.9,Moch. Randy Juliansyah,"to: ss, mohon halaman pertama form ma dapat di tanda tangan",Return
6314da6f-b7eb-4bc8-8e04-f136e0b4cc0d,17:03.7,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 7230, MTI INCIDENT CLEAR",Submit
145d639b-3157-489b-a2af-f572b799483f,37:43.0,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5941",Submit Registration
145d639b-3157-489b-a2af-f572b799483f,47:03.2,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5941",Submit
9fc863f5-81d2-4b68-a713-d67e163ab0ed,34:32.7,Moch. Randy Juliansyah,"KOMITMEN SALES VOLUME PER BULAN SUDAH DIISI & SALES DRAFT BCA SUDAH DILAMPIRKAN, REQ EDC HIMBARA SEAFOOD & AYAM BAKAR ANDA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5812",Submit Registration
9fc863f5-81d2-4b68-a713-d67e163ab0ed,35:40.6,Moch. Randy Juliansyah,"KOMITMEN SALES VOLUME PER BULAN SUDAH DIISI & SALES DRAFT BCA SUDAH DILAMPIRKAN, REQ EDC HIMBARA SEAFOOD & AYAM BAKAR ANDA, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5812",Submit
7ec0a43b-6263-40aa-9271-671948e07593,38:52.5,Moch. Randy Juliansyah,"ss, pv pada tanggal 13, 14 dan 15 juni 2023 ke nomor pic hendry nomor tidak aktif, pv pada tanggal 13, 14, 15 juni 2023 ke nomor owner panggilan dialihkan",Return
011fe677-862f-4aa2-976e-33ab9b9be395,,,Pengajuan u/ bakso raksasa mas adi bontonompo,
39efb39f-6403-49d2-81b3-5794e97ad846,,,"PV to I WAYAN SUJANA as Owner Req 1 EDC Himbara dgn 2 Memberbank (BRI Mandiri), Fitur Reguler, MDR 1.8%, Settle D+1, MCC 5944; ok",
354e8f01-03bb-4464-97a8-994555be5283,,,Pengajuan u/ RESAPI KOPI,
ea2e588c-42ea-45b6-bbe4-dc9d5f2b8f40,,,Pengajuan u/DRG YONATAN C. SUISAN,
2ac544ca-9a59-4ce4-9b1b-4870ec451da9,,,PV to Owner +62 812-7952-0011,
65fff1dd-bd52-4973-a44f-fe1700910d27,,,Pengajuan u/smart jaya,
d4bd8706-74c6-4037-b7a4-554b267d4be0,,,"REQ EDC HIMBARA ANDIKA SHOP, MDR: STANDARD, SETT DAYS: D+0, MCC: 5331; ok",
36fc99ac-898a-4e80-b1a9-29b270f46719,12:19.9,Muhaiminah MTI,pv ok,Submit Registration
36fc99ac-898a-4e80-b1a9-29b270f46719,13:03.2,Muhaiminah MTI,PV to Owner,Submit
73bad3bd-eaf2-430e-b8a6-bf8d08ec7a62,15:13.2,Muhaiminah MTI,pv ok,Submit Registration
73bad3bd-eaf2-430e-b8a6-bf8d08ec7a62,15:36.4,Muhaiminah MTI,PV to OWNER,Submit
7773b911-51ab-4c41-b0bd-4cf58c4403cc,31:34.7,Moch. Randy Juliansyah,"to: ss, pv pada tanggal 16 juni 2023 tidak dijawab dan nomor tidak aktif, tanggal 19 juni tidak dijawab, tanggal 20 juni 2023 tidak dapat dihubungi/tidak tersambung",Return
a039e446-729b-4207-a7f5-01752188e9b9,39:40.9,Tectona Galih Pundhung Radiktya,to ss: mhn berikan tdup/nib terbaru,Return
85474826-880f-49cb-8c70-c8926ac26e07,43:32.9,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA Mandiri BRI Reguler , MDR STD, SETTLE D+0, MCC 5995 PETSHOP",Submit Registration
85474826-880f-49cb-8c70-c8926ac26e07,45:07.3,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA Mandiri BRI Reguler , MDR STD, SETTLE D+0, MCC 5995 PETSHOP",Submit
36f84dc3-cc77-4b2d-8a76-31575d4e6af8,11:48.2,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5814",Submit Registration
36f84dc3-cc77-4b2d-8a76-31575d4e6af8,12:50.9,Tectona Galih Pundhung Radiktya,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5814",Submit
19684f18-2cfd-4c4f-b938-f0ad95f56c4d,17:40.6,Moch. Randy Juliansyah,"REQ EDC HIMBARA WIDI SPA SALON, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 7230",Submit
fd29f8bb-963d-47d7-94da-6f02ae25693e,33:33.2,Moch. Randy Juliansyah,"REQ EDC HIMBARA KAE KOPI, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5812",Submit Registration
fd29f8bb-963d-47d7-94da-6f02ae25693e,35:00.6,Moch. Randy Juliansyah,"REQ EDC HIMBARA KAE KOPI, MDR: STANDARD, SETT DAYS: D+0, CAT: UKE, MCC: 5812",Submit
4ebc4e09-4261-4150-ba6b-a166d0d9f3ad,42:34.7,Moch. Randy Juliansyah,"to: ss & qam, mohon dilengkapi blacklist checking",Return
ad689390-8285-49ae-9d42-fdaca8b1af6a,52:48.9,Tectona Galih Pundhung Radiktya,to ss: mhn konfirmasi settlement days pada form ma,Return
5f5e3165-18e7-45ad-bfc0-e9e50fcc047e,57:08.4,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA Reg , BRI BNI, MDR STD, SETTLE D+1, MCC 4812 Cellular",Submit
a173b9ec-afc0-4f2b-911b-2aee0d4eaa99,17:27.3,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA Reg , BRI BNI, MDR STD, SETTLE D+0, MCC 5812 Restaurant",Submit
d03d9670-c498-416e-8d1b-580e16ddf7c6,29:57.6,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA Reg , Mandiri BNI, MDR STD, SETTLE D+1, MCC 4812 Celluar",Submit Registration
0d29b9cf-0473-4625-93be-63c03dddba3c,33:18.8,Moch. Randy Juliansyah,"to: ss, berdasarkan hasil pv alamat merchant di no. 9 bukan no. 139, mohon di sesuaikan pada form ma nya",Return
d03d9670-c498-416e-8d1b-580e16ddf7c6,38:12.6,Sherliana Ujiharyanto,"PV OK, Req 1 EDC HIMBARA Reg , Mandiri BNI, MDR STD, SETTLE D+1, MCC 4812 Celluar",Submit
46501155-64d8-4086-a79f-62c6df2b3728,38:26.2,Moch. Randy Juliansyah,"to: ss, pv pada tanggal 16, 19 & 20 juni 2023 tidak dijawab/tidak ada respon, mohon lampirkan nomor yang dapat dikonfirmasi",Return
2880f73e-5fdb-450a-a426-db136e58100f,17:13.4,Muhaiminah MTI,pv ok,Submit Registration
2880f73e-5fdb-450a-a426-db136e58100f,17:32.2,Muhaiminah MTI,PV to OWNER,Submit
b5b7b529-4ef8-48ce-b80f-2d6a83c5485d,18:09.0,Muhaiminah MTI,pv ok,Submit Registration
aa07f7bf-9d84-4e3d-9fd3-574819ada58f,21:55.1,Moch. Randy Juliansyah,"to: de, mohon sesuaikan alamat merchant pada phone verification, merchant & merchant offical dengan form ma yang telah diupdate ss",Return
3867114d-aea0-4245-96fd-d00ed4da84c8,36:31.7,Sherliana Ujiharyanto,PENDING CEK INCIDENT,Return
b5b7b529-4ef8-48ce-b80f-2d6a83c5485d,18:29.8,Muhaiminah MTI,PV to Owner,Submit
7215a780-6b2c-4b23-8164-2a730299122d,19:06.1,Muhaiminah MTI,pv ok,Submit Registration
9f3c2043-879d-40fb-a49a-5524f17a87a1,48:09.6,Fajar Wibowo,Pengajuan u/TB ATAP KITA,Submit Registration
9f3c2043-879d-40fb-a49a-5524f17a87a1,51:46.8,Fajar Wibowo,Pengajuan u/TB ATAP KITA,Submit
7215a780-6b2c-4b23-8164-2a730299122d,19:27.3,Muhaiminah MTI,PV to OWNER,Submit
7447d033-9de4-44eb-8355-fad011cbfa99,20:03.3,Muhaiminah MTI,pv ok,Submit Registration
7447d033-9de4-44eb-8355-fad011cbfa99,20:21.8,Muhaiminah MTI,PV to OWNER,Submit
e4b52cf8-1630-4e91-8b9f-025af008e3ba,20:51.3,Muhaiminah MTI,pv ok,Submit Registration
e4b52cf8-1630-4e91-8b9f-025af008e3ba,21:11.4,Muhaiminah MTI,PV to OWNER,Submit
8ce9347a-6c20-4246-aa57-04bfd1bd93e9,22:53.2,Muhaiminah MTI,pv ok,Submit Registration
8ce9347a-6c20-4246-aa57-04bfd1bd93e9,23:11.1,Muhaiminah MTI,PV to PIC,Submit
784a5972-5df9-4c06-8599-671a412a5050,24:03.6,Muhaiminah MTI,pv ok,Submit Registration
05002583-fddb-4313-b0fb-a47af5abb81b,52:32.7,Fajar Wibowo,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5812",Submit
b1c6fa69-abc3-47db-82ad-c9956cd1ab9b,57:20.4,Sherliana Ujiharyanto,TO SS : PLS CNFM ALAMAT USAHA PADA DC BERBEDA DGN FORM,Return
aa07f7bf-9d84-4e3d-9fd3-574819ada58f,09:14.9,Fajar Wibowo,TO SS: MHN KONFIRMASI FOTO OTS SAMA DENGAN Y0000047196 (SABANA MINANG),Return
c8c0f5a3-779a-4719-af57-c51b97aaf45e,25:49.6,Fajar Wibowo,"REQ 1 EDC HIMBARA; FITUR REG, MDR STD, SETTLE H+0, MCC 5499",Submit
e0c5f49b-100b-4202-b4d6-547c89a2134a,27:51.9,Moch. Randy Juliansyah,"to: ss, mohon dapat sesuaikan nomor ktp pada form ma dengan ktp yang dilampirkan",Return
ae9845b9-6a4b-4e31-9296-9c8c56a1aff5,41:00.3,Fajar Wibowo,Pengajuan u/SPOT ELEVEN,Submit
aa949388-0c1a-4da8-b7f9-4dab745c6bd3,50:57.4,Fajar Wibowo,Pengajuan u/ANNISA SUMBER REZEKI -  2,Submit Registration
506768c6-2e90-4d66-9c17-b387b50e6820,02:45.7,Fajar Wibowo,"return to ss , pls cfm norek pada FM; DE SETDAY H+1",Return
